"bravo_without_replacement | p=0.51 | min_stop=300 | alpha=0.22733593749999997",1999.99990512881,1999.59002647212,1968.94667952064,1862.02239414992,1616.95228036585,1286.67196598598,995.1136053883,790.95978044108,653.601535599678,486.212374414303,392.098627513359,338.950773848834,312.806672166321,302.982300387878,300.451288307571,300.040946383463
"truncated_bayesian | a=1 | b=1 | min_stop=300 | critical_value=0.3437565625",1999.88994345762,1992.98014510707,1929.44988669951,1806.70261133967,1554.06663816412,1187.6143236643,831.633983952073,586.867368150475,448.971318735127,336.989361713264,307.398920092366,301.068294879316,300.102534073613,300.006101209961,300.000210672164,300.000003939853
"bayesian_with_replacement | a=1 | b=1 | min_stop=300 | critical_value=0.0073242187598535164",1999.93969042372,1994.93960719398,1935.99859356668,1808.62566882024,1542.37252408841,1169.65615622268,824.911817089108,593.384576409714,460.126664715382,344.092495346403,309.801206374369,301.582506987566,300.17118620269,300.011579352743,300.000458670686,300.000009936262
"bayesian | a=1 | b=1 | critical_value=0.05",1753.39831534682,1553.13087955526,1231.07982439624,958.888286466426,658.29188480246,416.530935980758,266.49893920252,182.079258978787,132.64633069297,80.3826448125281,54.5827009213365,39.8672961112034,30.6329954549767,24.4324855374646,20.0537944892833,16.8382130637742
"max_sprt | alpha=0.05",1937.0689987959,1881.77757600061,1768.926740497,1621.06917714236,1354.36006359087,1001.06081257324,678.309444799414,457.790357429035,323.896614116029,186.328790368254,121.231749502506,85.2883933484013,63.322244714482,48.9012487615731,38.9151706096517,31.7079395265555
"bravo    | p=0.7 | alpha=0.05",1981.73312117447,1954.31993046528,1916.19592577043,1886.59932989656,1846.64277002379,1792.74328286423,1720.13130166247,1622.54369320475,1492.01313443247,1096.7805632187,555.423569752819,202.915131204078,99.4558047576841,64.9575282393545,48.1861365755889,38.2740463359057
"bravo    | p=0.55 | alpha=0.05",1999.8236342984,1993.56138194951,1936.96766586049,1824.09306181887,1584.72315718196,1222.56278231162,852.88738324212,586.78123142836,428.630754830786,274.517061826907,201.683195895603,159.36472088793,131.716141431169,112.240033638074,97.7816770565618,86.624932089355
"clip     | alpha=0.05",1989.33476117899,1969.56999763284,1914.14470569717,1822.55060933328,1618.17484661051,1282.75418988988,914.012644981483,628.46658131456,445.62725132082,256.045824947501,166.658966336515,117.489143021493,87.5297586125652,67.8970623970541,54.3133337185791,44.5139102354691
"bravo_without_replacement | p=0.7 | alpha=0.05",1981.71944921912,1954.23272570021,1915.94852594025,1886.20408019983,1846.03170575035,1791.82756048428,1718.79986555221,1620.66672916119,1489.45841895136,1092.78940193306,551.823183269442,201.557204369888,99.0269994673524,64.781381672993,48.1053285182471,38.2374333056299
"bravo_without_replacement | p=0.55 | alpha=0.05",1999.80720821844,1992.97803410461,1931.69974474638,1811.19731512148,1561.13469564462,1193.42693397987,828.842004363624,571.834348032902,420.006086566707,270.93376752493,199.742840521528,158.143581882874,130.872298343144,111.620906136888,97.3107268354688,86.2573258465942
"truncated_bayesian | a=1 | b=1 | critical_value=0.05",1982.64311838353,1963.35227913864,1930.11363281552,1887.52035928988,1784.88032781014,1562.0714071077,1217.91337396586,863.834647598732,600.016348127755,321.884020378034,197.953766196314,133.19100698143,95.3982028779502,71.5402262787108,55.5653150075843,44.3696831005478
"bayesian_with_replacement | a=1 | b=1 | critical_value=0.05",1753.67329803405,1555.23251555451,1240.36699212347,973.210727545736,672.84898737456,426.205775441921,271.334618781472,184.349709485228,133.798766662899,80.7651770954935,54.7363104808525,39.9333544518435,30.6611485028689,24.4437623354089,20.0578851571125,16.839514734217
"bravo    | p=0.51 | alpha=0.05",2000,1999.99999590852,1999.98000324166,1999.47797237886,1993.11477571617,1953.06841527751,1824.34647787532,1598.67219237536,1353.46828293539,999.458262973256,789.719382881914,652.670288688749,556.12588740119,484.455694754787,429.138942978831,385.172919754342
"bravo_without_replacement | p=0.51 | alpha=0.05",2000,1999.99997594326,1999.92657566722,1998.51555704832,1984.77744819047,1917.89376665275,1748.35535983614,1504.53542794311,1271.96995463258,952.284887412082,759.89733195364,632.634683486217,541.635417522866,472.903131144468,419.615866567029,377.437162119017
"bayesian | a=100 | b=100 | critical_value=0.011962890625976073",1999.95760934126,1996.97512322942,1947.1588400438,1821.37431178521,1550.56976494691,1179.48828897473,844.739500695173,615.972320967218,472.406478389328,314.430397726241,232.318559678632,182.99508862605,150.428268880079,127.451294514945,110.432497085179,97.3528837991442
"bayesian | a=500 | b=500 | critical_value=0.03613281250092773",1999.99890838035,1999.14102737679,1961.36658188107,1843.60057148738,1581.63918459508,1230.28456912702,921.467672674139,709.493156696854,571.343028349709,408.972848594943,317.6731483658,259.427375433231,219.12333205253,189.613520434873,167.084566060881,149.326185756964
"bayesian | a=1000 | b=1000 | critical_value=0.06152343750087695",1999.99974453685,1999.45915501155,1966.32141644722,1855.23242977764,1603.20959627611,1263.98834693594,964.979503205247,757.193162126007,619.029379396395,452.27620316833,355.900204133463,293.255729896112,249.314057117183,216.813235095248,191.817397783852,171.976504063499
