"","0.45","0.48","0.5","0.51","0.52","0.53","0.54","0.55","0.56","0.58","0.6","0.62","0.64","0.66","0.68","0.7"
"bayesian | a=1 | b=1 | critical_value=0.002441406250995117",23.4207524770658,64.3119532461486,368.285422154488,714.616720534086,921.73074728598,933.484256684173,805.95374403906,618.107616528693,453.730786126385,263.803196134036,172.230239409114,121.470522883452,90.4165706208954,70.0241781106827,55.9002383951415,45.7052420639259
"max_sprt | alpha=0.015625000586733228",12.0839692392343,33.684696264695,231.719471740243,569.921595908673,850.321175495123,920.839111452591,827.648254979884,650.031579291447,478.600529175728,274.162498681032,176.822650781337,123.430270270974,90.9818866410663,69.7754219108205,55.1424670015239,44.6107780182771
"bravo    | p=0.7 | alpha=0.058559570312499996",24.5225592404574,30.3484506467456,36.0292893415254,39.7486683084263,44.3353083154858,50.1442219133352,57.7526640616726,68.1647039010097,83.2873974163481,146.132340855032,241.250039782539,177.795608677462,94.4399319855754,61.7152996339539,45.7905811762034,36.3825061094567
"bravo    | p=0.55 | alpha=0.0566083984375",191.411009525751,312.347134915252,518.201601181007,666.320067995029,772.952453855669,781.403399781352,687.011376630046,539.493261574764,409.200225847156,263.261283621016,193.385183350327,152.797566807161,126.287365157204,107.614940528571,93.7532298999499,83.0556439630977
"bravo    | p=0.51 | alpha=0.25270117187499996",590.916280482483,1071.05081958881,1324.54478172431,1337.70241712764,1274.30143885836,1133.95287585774,942.602686351708,761.641204554663,626.817905651645,460.631333154339,363.972195885655,300.810042799133,256.293115798465,223.220207210903,197.738678695381,177.584455387183
"clip     | alpha=0.0468525390625",24.3136934907502,63.4041883084428,321.269478348371,645.964766194189,871.732857630785,907.044752294079,796.25712372674,615.480310628816,451.033252306064,259.969360921926,169.039608603133,119.027611085888,88.5605358095221,68.6050633252012,54.8069980877122,44.8583369564723
"bravo_without_replacement | p=0.7 | alpha=0.0582103237658739",25.2907137150739,31.2235072398947,36.9486426740262,40.6840820525988,45.284410937434,51.1068587819163,58.7323952651834,69.1710600053602,84.3364792096672,147.176983206539,241.357600224526,177.587766044892,94.5589123599389,61.9434338920585,46.0566612259335,36.6658373310299
"bravo_without_replacement | p=0.55 | alpha=0.0527060546875",198.042199801853,325.046517453303,540.640125299838,689.862444322764,791.10983889732,791.677421250904,690.903630983411,540.944213580266,411.193226611497,266.287007482867,196.309828456718,155.431741996464,128.637369612077,109.715468609323,95.6359565405569,84.7490500551592
"bravo_without_replacement | p=0.51 | alpha=0.22733593749999997",653.44433166331,1162.29247353258,1378.68676696166,1378.84125777474,1307.52755257825,1162.67765125498,969.590643858592,788.461553843695,653.061920422369,484.038808851514,384.384853316471,318.668649412136,272.126248487707,237.598664886312,210.993501689728,189.735691495098
"truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005",12.5448171618005,23.7086291313359,96.103027650608,306.122491209358,660.596642570166,873.670300275497,874.827787224374,735.732780131545,551.881306424618,300.720047958656,184.550042303641,123.940450823957,88.6157430022976,66.345618724479,51.4620128433429,41.0559429580115
"bayesian_with_replacement | a=1 | b=1 | critical_value=0.002746582041195069",24.4040845872193,63.3004556475971,320.171315507946,644.717320176146,870.94758988276,906.61921995101,796.009255041714,615.294794336048,450.851646924807,259.773845361205,168.845484416514,118.849252579852,88.4029408946932,68.4681192428271,54.6896492455831,44.7608901307137
"bayesian | a=1 | b=1 | min_stop=300 | critical_value=0.006103515625987792",335.050199749379,436.464969833045,765.813157338071,936.872798277451,992.411925230482,924.378418610023,766.529113548786,592.887863080838,466.150745897902,347.020779230977,310.710977842308,301.775267584452,300.197518815543,300.013765160713,300.000562528846,300.000012585524
"max_sprt | min_stop=300 | alpha=0.049779296875",333.591475765103,423.692058106787,718.074200616859,890.641893559879,958.770758819014,903.567809401534,755.038614743392,585.728809027602,460.702969384287,344.425207781142,309.880655763471,301.596200145728,300.172721257515,300.011681037558,300.0004623421,300.00001000338
"bravo    | p=0.7 | min_stop=300 | alpha=1",304.659572890202,307.116092026826,309.891831497483,311.895392997599,314.545899405212,318.152237238123,323.231052809316,330.70390218782,342.344465735761,392.486714303674,442.459091808049,361.836938876238,309.422231080515,301.017298906918,300.075175670231,300.003362700167
"bravo    | p=0.55 | min_stop=300 | alpha=0.065388671875",342.809101279522,417.965020972843,580.607618955039,704.695697494426,793.265399355152,792.847745196079,698.680041091326,560.79239757962,446.930891698826,339.850490495362,308.873564698946,301.444531501142,300.1576854474,300.010757555292,300.000429470675,300.000009372541
"clip     | min_stop=300 | alpha=0.11416796874999999",333.694327557508,424.293128190006,719.021141263152,891.119123599368,958.720032123654,903.155507696425,754.500227412003,585.315086258513,460.48187533612,344.386899541528,309.876903442554,301.596022928873,300.17271770541,300.011681010515,300.000462342029,300.000010003379
"bravo_without_replacement | p=0.7 | min_stop=300 | alpha=1",304.617438891346,307.055350617099,309.821342990276,311.820339057821,314.465137194686,318.062142528145,323.122666578492,330.555562779557,342.100729153718,391.545552311475,441.308195158758,361.886794406732,309.45429872476,301.020305416389,300.075381019813,300.003370880597
"bravo_without_replacement | p=0.55 | min_stop=300 | alpha=0.05953515625",343.946248254755,424.5381524873,597.867589056624,724.787767140515,810.218273842357,803.637374441286,703.871614834524,563.185164220719,448.753625947714,340.944045110476,309.243276674385,301.523513692669,300.1681493235,300.011578684925,300.000465621428,300.000010211283
