"bravo_without_replacement | p=0.51 | min_stop=300 | alpha=0.22733593749999997",19999.9986346989,19990.7793826205,19069.2699855056,15863.5877965569,9659.81657772632,3951.60098270954,1439.70108284878,825.311352358807,654.767250989205,486.212472884968,392.098627513575,338.950773848834,312.806672166313,302.982300387886,300.451288307531,300.040946383454
"truncated_bayesian | a=1 | b=1 | min_stop=300 | critical_value=0.3437565625",19998.7073851368,19915.0019120479,19035.4462590755,17019.4960671484,12514.0935944748,6500.57413456067,2288.2419462916,786.390540090889,461.571651202965,336.993388855939,307.398920127489,301.068294879337,300.102534073612,300.006101209961,300.000210672144,300.000003939825
"bayesian_with_replacement | a=1 | b=1 | min_stop=300 | critical_value=0.0073242187598535164",19999.2880892288,19937.1172145493,19036.4323102303,16702.7440188446,11638.2132307359,5560.81333920654,1865.13883164916,713.493062628091,466.42173281237,344.093843698639,309.801206382081,301.5825069876,300.171186202682,300.011579352753,300.000458670681,300.000009936245
"bayesian | a=1 | b=1 | critical_value=0.05",17511.802643567,15407.0265689332,11324.1171886611,7337.28896118404,3290.84111953016,1020.1716657475,335.116352414474,185.669884639692,132.728614496185,80.3826479614591,54.5827009213684,39.8672961112172,30.6329954549987,24.4324855374865,20.0537944892915,16.8382130638104
"max_sprt | alpha=0.05",19366.7657419725,18795.3506686974,17401.6448158577,15038.3001621652,10364.7477644144,4906.5752183564,1604.03018006686,564.981707292724,329.537263606448,186.330010032536,121.23174950955,85.2883933484291,63.322244714496,48.9012487616051,38.9151706096517,31.7079395265773
"bravo    | p=0.7 | alpha=0.05",19815.1965397442,19536.5619675947,19147.4378365453,18844.255205682,18433.5339698245,17876.9655885248,17122.4636665364,16099.1666804872,14710.7241509223,10291.4184365262,3671.54750281234,361.641098537715,99.8529414855195,64.9575535325121,48.1861365756149,38.2740463359334
"bravo    | p=0.55 | alpha=0.05",19998.0603363971,19924.3513830737,19160.7783536007,17408.3016151593,13371.4357724564,7505.0217944129,2833.28058259972,909.45228694253,453.448628900377,274.529366553089,201.683196068541,159.364720887958,131.716141431182,112.240033638124,97.781677056576,86.624932089359
"clip     | alpha=0.05",19892.1363485181,19686.4535950248,18991.0637902291,17461.5926297112,13547.1749365855,7547.91024980772,2798.80942232185,913.340078451808,465.523235176496,256.053624226254,166.658966420186,117.489143021515,87.5297586125911,67.8970623970999,54.3133337185871,44.513910235487
"bravo_without_replacement | p=0.7 | alpha=0.05",19815.0539979123,19535.6525851789,19144.8551660412,18840.1243467983,18427.1357547605,17867.3496541457,17108.4201709122,16079.2349342286,14683.3181270265,10247.6761624847,3639.74659249863,357.989991709269,99.4166223386405,64.7814063994561,48.1053285182694,38.2374333056478
"bravo_without_replacement | p=0.55 | alpha=0.05",19997.8777453601,19917.2601077952,19084.0962624243,17196.7331586273,12968.2010395445,7070.92878660782,2598.42298423424,844.90085179039,439.786219648574,270.942374631904,199.742840626716,158.143581882946,130.872298343144,111.62090613692,97.3107268354965,86.2573258465942
"truncated_bayesian | a=1 | b=1 | critical_value=0.05",19825.2021130769,19628.7926924651,19264.6955739934,18669.0553254251,16793.643637744,12289.3937735891,6230.23672465626,2148.20504922817,760.287696800079,322.102522185391,197.953774905866,133.191006981452,95.3982028779719,71.5402262787368,55.5653150076022,44.3696831005478
"bayesian_with_replacement | a=1 | b=1 | critical_value=0.05",17514.7516775276,15433.7058252462,11500.7091680348,7626.64613664817,3539.58518838211,1122.24270220387,355.938236427787,189.114553758,133.916812270202,80.7651824231079,54.7363104809024,39.9333544518655,30.6611485028869,24.4437623354269,20.0578851571205,16.8395147342312
"bayesian | a=100 | b=100 | critical_value=0.011962890625976073",19999.5267742874,19961.1417623558,19063.766203221,16401.7437338911,10828.7484448653,4803.84987373784,1590.57367818595,689.188964158497,475.625108951265,314.430871214395,232.318559680478,182.995088626077,150.428268880089,127.451294514967,110.432497085179,97.3528837991442
"bayesian | a=500 | b=500 | critical_value=0.03613281250092773",19999.9862006621,19985.2756740686,19070.3148893729,16033.600862782,10012.8113894743,4180.92280142303,1449.52212395902,753.720180544917,572.981355613647,408.973015747047,317.673148366245,259.42737543323,219.12333205251,189.613520434887,167.084566060881,149.326185756956
"bayesian | a=1000 | b=1000 | critical_value=0.06152343750087695",19999.9965448897,19989.1823380781,19075.3937049672,15940.3124314376,9806.18990146168,4042.62615757766,1441.85909910614,795.263845330923,620.368299012828,452.27632540862,355.900204133759,293.255729896111,249.314057117167,216.813235095252,191.817397783855,171.976504063495
