"","0.45","0.48","0.5","0.51","0.52","0.53","0.54","0.55","0.56","0.58","0.6","0.62","0.64","0.66","0.68","0.7"
"bayesian | a=1 | b=1 | critical_value=0.002441406250995117",0.0050990375343174,0.0144902437482732,0.0491345260382938,0.132950018641314,0.349944266528989,0.67034368329587,0.905708300901086,0.986594186962018,0.999125445372887,0.999999704760053,0.999999999997303,0.999999999999999,1,0.999999999999999,1,1
"max_sprt | alpha=0.015625000586733228",0.0116958100127279,0.0227049309618883,0.0515963721000482,0.115748986206394,0.295900854488624,0.60251630434239,0.868582592116834,0.977874790555172,0.998265386622846,0.999999132483101,0.999999999988009,1,0.999999999999999,0.999999999999997,0.999999999999999,1
"bravo    | p=0.7 | alpha=0.058559570312499996",0.0116228987330394,0.0279339865228194,0.0499351692540548,0.0667197482635775,0.0891234552261594,0.119037684531326,0.15900141213911,0.212429762054044,0.283926131797907,0.507197335311691,0.835284411331279,0.991745854896443,0.999979705888637,0.999999998730522,0.999999999999998,0.999999999999999
"bravo    | p=0.55 | alpha=0.0566083984375",0.000143771265120187,0.0048455831433438,0.0492349627258811,0.146532494565437,0.363290671802692,0.667104615889364,0.897466759175486,0.983714707416737,0.998780689759196,0.999999428647271,0.999999999992433,0.999999999999998,1,0.999999999999998,0.999999999999998,0.999999999999999
"bravo    | p=0.51 | alpha=0.25270117187499996",1.41978087705501e-07,0.000550802384344118,0.0490462020303398,0.21636160611175,0.542832200381071,0.844792970812576,0.97329713268284,0.997862978274069,0.999924666359422,0.99999999309377,0.999999999999982,0.999999999999999,1,0.999999999999999,1,1
"clip     | alpha=0.0468525390625",0.00532363665507548,0.0152945980861578,0.0492889606317583,0.12631368332602,0.328305951413204,0.642610140809824,0.89064001149178,0.98314309705471,0.998797222698424,0.999999506104878,0.999999999994427,0.999999999999999,0.999999999999998,0.999999999999999,1,1
"bravo_without_replacement | p=0.7 | alpha=0.0582103237658739",0.0110260832629241,0.0269915290601154,0.0487674044852175,0.0654674418250461,0.0878247265265631,0.117750080818841,0.15780593230984,0.211434171145642,0.283264883980315,0.507578615213618,0.835981472497815,0.991809955987183,0.999979913775258,0.999999998745617,0.999999999999999,1
"bravo_without_replacement | p=0.55 | alpha=0.0527060546875",0.000125633683149639,0.00462620868971773,0.0496685582987737,0.15035036294706,0.373454179018926,0.679460877342177,0.904254410353899,0.985343317344426,0.998946498333639,0.999999548018392,0.999999999994545,0.999999999999998,1,0.999999999999998,0.999999999999999,1
"bravo_without_replacement | p=0.51 | alpha=0.22733593749999997",7.0962212712751e-08,0.000489540506949863,0.0499825356924561,0.222135983966881,0.553174785935697,0.851948617204602,0.975300737837966,0.998091582782766,0.99993523815494,0.999999994529415,0.999999999999987,1,1,0.999999999999999,1,1
"truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005",0.0145817902002182,0.0275494226183343,0.0499459897186154,0.0853424700389987,0.192917685028771,0.438489430571766,0.748072647937906,0.938620088446418,0.992762962751086,0.999991290820036,0.999999999696633,0.999999999999998,0.999999999999998,0.999999999999998,1,1
"bayesian_with_replacement | a=1 | b=1 | critical_value=0.002746582041195069",0.00534420404603352,0.015366202625699,0.0494102426085687,0.126410196224137,0.328300225132859,0.64252247410863,0.890578870287703,0.983127890598066,0.998795726543922,0.999999505180324,0.999999999994414,0.999999999999998,0.999999999999999,0.999999999999998,1,1
"bayesian | a=1 | b=1 | min_stop=300 | critical_value=0.006103515625987792",3.00151129121141e-05,0.00286843801171605,0.0491192209310385,0.175428691149294,0.449283617572505,0.766911148800897,0.946804469786721,0.994122324998575,0.999706475603596,0.99999994335544,0.999999999999709,0.999999999999999,1,1,1,1
"max_sprt | min_stop=300 | alpha=0.049779296875",3.56641393256246e-05,0.00316374906601921,0.0492733183982457,0.170622332551219,0.436001723871187,0.753523888090209,0.941276839751437,0.993177357218927,0.999640120982783,0.999999921929938,0.999999999999548,1,1,1,1,1
"bravo    | p=0.7 | min_stop=300 | alpha=1",8.06988886217684e-08,1.59011338001252e-05,0.000294952247069243,0.00106760639016663,0.00345060577803757,0.00997808327890336,0.0258657553208495,0.060234533366783,0.126308430691478,0.408800976941092,0.830191448152634,0.993446143324988,0.999988164376858,0.999999999468728,1,1
"bravo    | p=0.55 | min_stop=300 | alpha=0.065388671875",4.36061266226185e-05,0.00386705839302808,0.0496176585851776,0.151986507795954,0.37566270865016,0.680214769140985,0.90401455363372,0.985189326155208,0.998924630772357,0.999999527527442,0.999999999994147,1,1,0.999999999999999,1,1
"clip     | min_stop=300 | alpha=0.11416796874999999",3.56806515839894e-05,0.00317085662167598,0.0494554578421961,0.171181079472445,0.436945252931203,0.754295603969889,0.941561480924216,0.993222755530847,0.999643163740116,0.999999922856559,0.999999999999556,1,1,0.999999999999999,1,1
"bravo_without_replacement | p=0.7 | min_stop=300 | alpha=1",8.0606837419619e-08,1.58736265164535e-05,0.000294352191795973,0.0010653266455866,0.00344302580320619,0.0099559332025944,0.0258085197994162,0.0601024216075246,0.126030920194117,0.407780812358744,0.828586619779942,0.993248995372021,0.99998742353515,0.999999999413063,1,1
"bravo_without_replacement | p=0.55 | min_stop=300 | alpha=0.05953515625",4.01319973134873e-05,0.00371195830746017,0.0495667951846781,0.154216642118147,0.382763973732651,0.689284756093868,0.909049923275796,0.986390817698893,0.999045312284632,0.999999611092763,0.99999999999556,1,1,1,1,1
